source,target,weight
참다랑어 사시미&슈토,fried,0
참다랑어 사시미&슈토,fruit,0
참다랑어 사시미&슈토,soup,0
참다랑어 사시미&슈토,sushi,0
참다랑어 사시미&슈토,rice_bowl,0
참다랑어 사시미&슈토,grilled_fish,0
참다랑어 사시미&슈토,fry,0
참다랑어 사시미&슈토,dry,0
참다랑어 사시미&슈토,snack,0
참다랑어 사시미&슈토,soju_side,0
참다랑어 사시미&슈토,side,0
참다랑어 사시미&슈토,fish_side2,0
참다랑어 사시미&슈토,fish_side,0
참다랑어 사시미&슈토,soup_side,0
우니추가,row_fish,1
우니추가,drink,0
우니추가,yukhoe,0
우니추가,fried,0
우니추가,fruit,0
우니추가,soup,0
우니추가,sushi,0
우니추가,rice_bowl,0
우니추가,grilled_fish,0
우니추가,fry,0
우니추가,dry,0
우니추가,snack,0
우니추가,soju_side,0
우니추가,side,0
우니추가,fish_side2,0
우니추가,fish_side,0
우니추가,soup_side,0
단새우,row_fish,1
단새우,drink,0
단새우,yukhoe,0
단새우,fried,0
단새우,fruit,0
단새우,soup,0
단새우,sushi,0
단새우,rice_bowl,0
단새우,grilled_fish,0
단새우,fry,0
단새우,dry,0
단새우,snack,0
단새우,soju_side,0
단새우,side,0
단새우,fish_side2,0
단새우,fish_side,0
단새우,soup_side,0
나가사키짬뽕,row_fish,0
나가사키짬뽕,drink,0
나가사키짬뽕,yukhoe,0
나가사키짬뽕,fried,0
나가사키짬뽕,fruit,0
나가사키짬뽕,soup,1
나가사키짬뽕,sushi,0
나가사키짬뽕,rice_bowl,0
나가사키짬뽕,grilled_fish,0
나가사키짬뽕,fry,0
나가사키짬뽕,dry,0
나가사키짬뽕,snack,0
나가사키짬뽕,soju_side,0
나가사키짬뽕,side,0
나가사키짬뽕,fish_side2,0
나가사키짬뽕,fish_side,0
나가사키짬뽕,soup_side,0
모나카,row_fish,0
모나카,drink,0
모나카,yukhoe,0
모나카,fried,0
모나카,fruit,1
모나카,soup,0
모나카,sushi,0
모나카,rice_bowl,0
모나카,grilled_fish,0
모나카,fry,0
모나카,dry,0
모나카,snack,0
모나카,soju_side,0
모나카,side,0
모나카,fish_side2,0
모나카,fish_side,0
모나카,soup_side,0
육회,row_fish,0
육회,drink,0
육회,yukhoe,1
육회,fried,0
육회,fruit,0
육회,soup,0
육회,sushi,0
육회,rice_bowl,0
육회,grilled_fish,0
육회,fry,0
육회,dry,0
육회,snack,0
육회,soju_side,0
육회,side,0
육회,fish_side2,0
육회,fish_side,0
육회,soup_side,0
먹태구이,row_fish,0
먹태구이,drink,0
먹태구이,yukhoe,0
먹태구이,fried,0
먹태구이,fruit,0
먹태구이,soup,0
먹태구이,sushi,0
먹태구이,rice_bowl,0
먹태구이,grilled_fish,0
먹태구이,fry,0
먹태구이,dry,1
먹태구이,snack,0
먹태구이,soju_side,0
먹태구이,side,0
먹태구이,fish_side2,0
먹태구이,fish_side,0
먹태구이,soup_side,0
새우관자버터야끼,row_fish,0
새우관자버터야끼,drink,0
새우관자버터야끼,yukhoe,0
새우관자버터야끼,fried,0
새우관자버터야끼,fruit,0
새우관자버터야끼,soup,0
새우관자버터야끼,sushi,0
새우관자버터야끼,rice_bowl,0
새우관자버터야끼,grilled_fish,0
새우관자버터야끼,fry,1
새우관자버터야끼,dry,0
새우관자버터야끼,snack,0
새우관자버터야끼,soju_side,0
새우관자버터야끼,side,0
새우관자버터야끼,fish_side2,0
새우관자버터야끼,fish_side,0
새우관자버터야끼,soup_side,0
1인사시미,row_fish,1
1인사시미,drink,0
1인사시미,yukhoe,0
1인사시미,fried,0
1인사시미,fruit,0
1인사시미,soup,0
1인사시미,sushi,0
1인사시미,rice_bowl,0
1인사시미,grilled_fish,0
1인사시미,fry,0
1인사시미,dry,0
1인사시미,snack,0
1인사시미,soju_side,0
1인사시미,side,0
1인사시미,fish_side2,0
1인사시미,fish_side,0
1인사시미,soup_side,0
연어머리구이,row_fish,0
연어머리구이,drink,0
연어머리구이,yukhoe,0
연어머리구이,fried,0
연어머리구이,fruit,0
연어머리구이,soup,0
연어머리구이,sushi,0
연어머리구이,rice_bowl,0
연어머리구이,grilled_fish,1
연어머리구이,fry,0
연어머리구이,dry,0
연어머리구이,snack,0
연어머리구이,soju_side,0
연어머리구이,side,0
연어머리구이,fish_side2,0
연어머리구이,fish_side,0
연어머리구이,soup_side,0
파인샤벳,row_fish,0
파인샤벳,drink,0
파인샤벳,yukhoe,0
파인샤벳,fried,0
파인샤벳,fruit,1
파인샤벳,soup,0
파인샤벳,sushi,0
파인샤벳,rice_bowl,0
파인샤벳,grilled_fish,0
파인샤벳,fry,0
파인샤벳,dry,0
파인샤벳,snack,0
파인샤벳,soju_side,0
파인샤벳,side,0
파인샤벳,fish_side2,0
파인샤벳,fish_side,0
파인샤벳,soup_side,0
우니한판,row_fish,1
우니한판,drink,0
우니한판,yukhoe,0
우니한판,fried,0
우니한판,fruit,0
우니한판,soup,0
우니한판,sushi,0
우니한판,rice_bowl,0
우니한판,grilled_fish,0
우니한판,fry,0
우니한판,dry,0
우니한판,snack,0
우니한판,soju_side,0
우니한판,side,0
우니한판,fish_side2,0
우니한판,fish_side,0
우니한판,soup_side,0
모듬고로케,row_fish,0
모듬고로케,drink,0
모듬고로케,yukhoe,0
모듬고로케,fried,1
모듬고로케,fruit,0
모듬고로케,soup,0
모듬고로케,sushi,0
모듬고로케,rice_bowl,0
모듬고로케,grilled_fish,0
모듬고로케,fry,0
모듬고로케,dry,0
모듬고로케,snack,0
모듬고로케,soju_side,0
모듬고로케,side,0
모듬고로케,fish_side2,0
모듬고로케,fish_side,0
모듬고로케,soup_side,0
타코와사비,row_fish,0
타코와사비,drink,0
타코와사비,yukhoe,0
타코와사비,fried,0
타코와사비,fruit,0
타코와사비,soup,0
타코와사비,sushi,0
타코와사비,rice_bowl,0
타코와사비,grilled_fish,0
타코와사비,fry,0
타코와사비,dry,0
타코와사비,snack,1
타코와사비,soju_side,0
타코와사비,side,0
타코와사비,fish_side2,0
타코와사비,fish_side,0
타코와사비,soup_side,0
도미머리구이,row_fish,0
도미머리구이,drink,0
도미머리구이,yukhoe,0
도미머리구이,fried,0
도미머리구이,fruit,0
도미머리구이,soup,0
도미머리구이,sushi,0
도미머리구이,rice_bowl,0
도미머리구이,grilled_fish,1
도미머리구이,fry,0
도미머리구이,dry,0
도미머리구이,snack,0
도미머리구이,soju_side,0
도미머리구이,side,0
도미머리구이,fish_side2,0
도미머리구이,fish_side,0
도미머리구이,soup_side,0
매운해물짬뽕,row_fish,0
매운해물짬뽕,drink,0
매운해물짬뽕,yukhoe,0
매운해물짬뽕,fried,0
매운해물짬뽕,fruit,0
